OwnSite,Product,Own Price,Competitor,CompetitorProduct,Competitor Price,Period,CompetitorDate
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-21
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-21
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-21
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-21
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-21
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-21
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-21
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-21
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-21
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-21
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-01,2021-01-21
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-21
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-21
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-21
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-21
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-21
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-22
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-22
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-22
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-22
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-22
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-22
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-22
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-22
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-01,2021-01-22
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-22
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-22
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-22
The site,Cred-R,2.299,The competitor1,1Regular,2.179,2021-01,2021-01-23
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-23
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-23
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-23
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-23
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-01,2021-01-23
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-23
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-23
The site,Cred-R,2.299,The competitor1,1Regular,2.179,2021-01,2021-01-24
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-24
The site,Cred-R,2.299,The competitor1,1Regular,2.179,2021-01,2021-01-25
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-25
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-25
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-25
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-25
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-25
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-25
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-25
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-25
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-25
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-25
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-25
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-25
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-25
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-25
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-01,2021-01-25
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-25
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-25
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-26
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-26
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-26
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-26
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-26
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-26
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-26
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-26
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-26
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-26
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-26
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-26
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-01,2021-01-26
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-26
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-26
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-26
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-01,2021-01-26
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-26
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-26
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-27
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-27
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-27
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-27
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-27
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-27
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-27
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-27
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-27
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-27
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-27
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-27
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-27
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-27
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-27
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-27
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-27
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-01,2021-01-27
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-01,2021-01-27
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-27
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-27
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-27
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-27
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-27
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-28
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-28
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-28
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-28
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-28
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-28
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-28
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-28
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-28
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-01,2021-01-28
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-28
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-01,2021-01-28
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-28
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-28
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-29
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-29
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-29
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-29
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-29
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-29
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-29
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-29
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-29
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-29
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-29
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-29
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-29
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-29
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-29
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-29
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-29
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-30
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-30
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-30
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-30
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-30
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-30
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-30
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-30
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-30
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-30
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-01,2021-01-31
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-31
The site,Cred-R,2.299,The site,1Regular,2.299,2021-01,2021-01-31
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-31
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-31
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-01,2021-01-31
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-01,2021-01-31
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-31
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-01,2021-01-31
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-01,2021-01-31
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-31
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-31
The site,Pm,2.899,The site,3Premium,2.899,2021-01,2021-01-31
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-31
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-01,2021-01-31
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-01
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-01
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-01
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-01
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-01
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-01
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-01
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-01
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-01
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-01
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-01
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-01
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-02,2021-02-01
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-02,2021-02-01
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-01
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-01
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-02,2021-02-02
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-02
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-02
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-02
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-02
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-02
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-02
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-02
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-02
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-02
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-02
The site,Pm,2.899,The competitor1,3Premium,2.399,2021-02,2021-02-02
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-02
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-02
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-02
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-03
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-03
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-03
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-03
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-03
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-03
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-03
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-03
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-03
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-03
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-03
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-03
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-03
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-02,2021-02-03
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-03
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-03
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-03
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-02,2021-02-04
The site,Cred-R,2.299,The competitor1,1Regular,2.199,2021-02,2021-02-04
The site,Cred-R,2.299,The competitor1,1Regular,2.219,2021-02,2021-02-04
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-04
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-04
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-04
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-04
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-04
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-04
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-04
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-04
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-04
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-04
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-04
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-04
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-04
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-02,2021-02-04
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-02,2021-02-04
The site,Cred-R,2.299,The competitor1,1Regular,2.219,2021-02,2021-02-05
The site,Cred-R,2.299,The competitor1,1Regular,2.219,2021-02,2021-02-05
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-05
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-05
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-05
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-05
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-05
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-05
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-05
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-05
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-05
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-05
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-05
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-05
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-05
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-05
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-05
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-05
The site,Pm,2.899,The competitor2,3Premium,2.979,2021-02,2021-02-05
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-05
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-05
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-05
The site,Cred-R,2.299,The competitor1,1Regular,2.239,2021-02,2021-02-06
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-06
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-06
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-06
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-06
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-06
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-06
The site,Pm,2.899,The competitor1,3Premium,2.439,2021-02,2021-02-06
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-06
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-06
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-06
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-07
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-07
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-07
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-07
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-07
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-07
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-07
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-07
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-07
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-07
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-07
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-07
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-07
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-07
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-07
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-07
The site,Cred-R,2.299,The competitor1,1Regular,2.239,2021-02,2021-02-08
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-08
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-08
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-08
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-08
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-08
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-08
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-08
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-08
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-08
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-08
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-08
The site,Pm,2.899,The competitor1,3Premium,2.439,2021-02,2021-02-08
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-08
The site,Pm,2.899,The site,3Premium,2.899,2021-02,2021-02-08
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-08
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-08
The site,Pm,2.899,The competitor2,3Premium,2.999,2021-02,2021-02-08
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-09
The site,Cred-R,2.299,The site,1Regular,2.299,2021-02,2021-02-09
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-09
The site,Cred-R,2.299,The competitor2,1Regular,2.299,2021-02,2021-02-09
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-09
The site,Md,2.799,The site,2Mid-Grade,2.799,2021-02,2021-02-09
The site,Md,2.799,The competitor2,2Mid-Grade,2.699,2021-02,2021-02-09
